76;72;1032;1032 - Межрайонная инспекция ФНС России № 2 по Республике Карелия;
77;72;1035;1035 - Межрайонная инспекция ФНС России № 5 по Республике Карелия;
78;72;1039;1039 - Межрайонная инспекция ФНС России № 9 по Республике Карелия;
79;72;1040;1040 - Межрайонная инспекция ФНС России № 10 по Республике Карелия;
80;0;11;Республика Коми;
81;80;1100;1100 - Управление ФНС России по Республике Коми;
82;80;1101;1101 - Инспекция ФНС России по г. Сыктывкару;
83;80;1102;1102 - Межрайонная инспекция ФНС России № 3 по Республике Коми;
84;80;1103;1103 - Инспекция ФНС России по г. Воркуте Республики Коми;
85;80;1105;1105 - Межрайонная инспекция ФНС России № 2 по Республике Коми;
86;80;1106;1106 - Инспекция ФНС России по г. Усинску Республики Коми;
87;80;1109;1109 - Межрайонная инспекция ФНС России № 1 по Республике Коми;
88;80;1121;1121 - Межрайонная инспекция ФНС России № 5 по Республике Коми;
89;80;1122;1122 - Межрайонная инспекция ФНС России № 8 по Республике Коми;
90;0;12;Республика Марий Эл;
91;90;1200;1200 - Управление ФНС России по Республике Марий Эл;
92;90;1215;1215 - Инспекция ФНС России по г. Йошкар-Оле;
93;90;1218;1218 - Межрайонная инспекция ФНС России № 1 по Республике Марий Эл;
94;90;1223;1223 - Межрайонная инспекция ФНС России № 6 по Республике Марий Эл;
95;90;1224;1224 - Межрайонная инспекция ФНС России № 4 по Республике Марий Эл;
96;90;1225;1225 - Межрайонная инспекция ФНС России № 2 по Республике Марий Эл;
97;90;1226;1226 - Межрайонная инспекция ФНС России № 3 по Республике Марий Эл;
98;0;13;Республика Мордовия;
99;98;1300;1300 - Управление ФНС России по Республике Мордовия;
100;98;1308;1308 - Межрайонная инспекция ФНС России № 6 по Республике Мордовия;
101;98;1310;1310 - Межрайонная инспекция ФНС России № 4 по Республике Мордовия;
102;98;1314;1314 - Межрайонная инспекция ФНС России № 7 по Республике Мордовия;
103;98;1322;1322 - Межрайонная инспекция ФНС России № 3 по Республике Мордовия;
104;98;1323;1323 - Межрайонная инспекция ФНС России № 5 по Республике Мордовия;
105;98;1324;1324 - Межрайонная инспекция ФНС России № 2 по Республике Мордовия;
106;98;1326;1326 - Инспекция ФНС России по Ленинскому району г. Саранска;
107;98;1327;1327 - Межрайонная инспекция ФНС России № 1 по Республике Мордовия;
108;98;1328;1328 - Инспекция ФНС России по Октябрьскому району г. Саранска;
109;0;14;Республика Саха (Якутия);
110;109;1400;1400 - Управление ФНС России по Республике Саха (Якутия);
111;109;1402;1402 - Инспекция ФНС России по Алданскому району Республики Саха (Якутия);
112;109;1426;1426 - Межрайонная инспекция ФНС России № 9 по Республике Саха (Якутия);
113;109;1434;1434 - Инспекция ФНС России по Нерюнгринскому району Республики Саха (Якутия);
114;109;1436;1436 - Межрайонная инспекция ФНС России № 1 по Республике Саха (Якутия);
115;109;1445;1445 - Межрайонная инспекция ФНС России № 3 по Республике Саха (Якутия);
116;109;1446;1446 - Межрайонная инспекция ФНС России № 4 по Республике Саха (Якутия);
117;109;1447;1447 - Межрайонная инспекция ФНС России № 5 по Республике Саха (Якутия);
118;109;1448;1448 - Межрайонная инспекция ФНС России № 8 по Республике Саха (Якутия);
119;109;1450;1450 - Межрайонная инспекция ФНС России № 2 по Республике Саха (Якутия);
120;0;15;Республика Северная Осетия - Алания;
121;120;1500;1500 - Управление ФНС России по Республике Северная Осетия-Алания;
122;120;1510;1510 - Инспекция ФНС России по Моздокскому району Республики Северная Осетия - Алания;
123;120;1511;1511 - Межрайонная инспекция ФНС России №3 по Республике Северная Осетия - Алания;
124;120;1512;1512 - Инспекция ФНС России по Пригородному району Республики Северная Осетия - Алания;
125;120;1513;1513 - Межрайонная инспекция ФНС России по г.Владикавказу;
126;120;1514;1514 - Межрайонная инспекция ФНС России №4 по Республике Северная Осетия - Алания;
127;0;16;Республика Татарстан (Татарстан);
128;127;1600;1600 - Управление ФНС России по Республике Татарстан;
129;127;1644;1644 - Межрайонная инспекция ФНС России № 16 по Республике Татарстан;
130;127;1650;1650 - Инспекция ФНС России по г. Набережные Челны Республики Татарстан;
131;127;1651;1651 - Межрайонная инспекция ФНС России № 11 по Республике Татарстан;
132;127;1655;1655 - Межрайонная инспекция ФНС России № 14 по Республике Татарстан;
133;127;1658;1658 - Инспекция ФНС России по Московскому району г. Казани;
134;127;1673;1673 - Межрайонная инспекция ФНС России № 8 по Республике Татарстан;
135;127;1674;1674 - Межрайонная инспекция ФНС России № 9 по Республике Татарстан;
136;127;1675;1675 - Межрайонная инспекция ФНС России № 10 по Республике Татарстан;
137;127;1677;1677 - Межрайонная инспекция ФНС России № 12 по Республике Татарстан;
138;127;1683;1683 - Межрайонная инспекция ФНС России № 3 по Республике Татарстан;
139;127;1684;1684 - Межрайонная инспекция ФНС России № 4 по Республике Татарстан;
140;127;1685;1685 - Межрайонная инспекция ФНС России № 5 по Республике Татарстан;
141;127;1686;1686 - Межрайонная инспекция ФНС России № 6 по Республике Татарстан;
142;127;1689;1689 - Межрайонная инспекция ФНС России № 17 по Республике Татарстан;
143;127;1690;1690 - Межрайонная инспекция ФНС России № 18 по Республике Татарстан;
144;0;17;Республика Тыва;
145;144;1700;1700 - Управление ФНС России по Республике Тыва;
146;0;18;Удмуртская Республика;
147;146;1800;1800 - Управление ФНС России по Удмуртской Республике;
148;146;1821;1821 - Межрайонная инспекция ФНС России № 6 по Удмуртской Республике;
149;146;1828;1828 - Межрайонная инспекция ФНС России № 3 по Удмуртской Республике;
150;146;1831;1831 - Межрайонная инспекция ФНС России № 10 по Удмуртской Республике;
151;146;1832;1832 - Межрайонная инспекция ФНС России № 11 по Удмуртской Республике;
152;146;1836;1836 - Межрайонная инспекция ФНС России № 12 по Удмуртской Республике;
153;146;1837;1837 - Межрайонная инспекция ФНС России № 2 по Удмуртской Республике;
154;146;1838;1838 - Межрайонная инспекция ФНС России № 5 по Удмуртской Республике;
155;146;1839;1839 - Межрайонная инспекция ФНС России № 7 по Удмуртской Республике;
156;146;1840;1840 - Межрайонная инспекция ФНС России № 8 по Удмуртской Республике;
157;146;1841;1841 - Межрайонная инспекция ФНС России № 9 по Удмуртской Республике;
158;0;19;Республика Хакасия;
159;158;1900;1900 - Управление ФНС России по Республике Хакасия;
160;0;20;Чеченская Республика;
161;160;2000;2000 - Управление ФНС России по Чеченской Республике;
162;0;21;Чувашская Республика - Чувашия;
163;16;2100;2100 - Управление ФНС России по Чувашской Республике;
164;16;2124;2124 - Инспекция ФНС России по г.Новочебоксарску Чувашской Республики;
165;16;2130;2130 - Инспекция ФНС России по г.Чебоксары;
166;16;2131;2131 - Межрайонная инспекция ФНС России № 1 по Чувашской Республике;
167;16;2132;2132 - Межрайонная инспекция ФНС России № 2 по Чувашской Республике;
168;16;2133;2133 - Межрайонная инспекция ФНС России № 3 по Чувашской Республике;
169;16;2134;2134 - Межрайонная инспекция ФНС России № 4 по Чувашской Республике;
170;16;2135;2135 - Межрайонная инспекция ФНС России № 5 по Чувашской Республике;
171;16;2137;2137 - Межрайонная инспекция ФНС России № 7 по Чувашской Республике;
172;16;2138;2138 - Межрайонная инспекция ФНС России № 8 по Чувашской Республике;
173;0;22;Алтайский край;
174;173;2200;2200 - Управление ФНС России по Алтайскому краю;
175;173;2201;2201 - Межрайонная инспекция ФНС России № 10 по Алтайскому краю;
176;173;2202;2202 - Межрайонная инспекция ФНС России № 16 по Алтайскому краю;
177;173;2204;2204 - Межрайонная инспекция ФНС России №1 по Алтайскому краю;
178;173;2207;2207 - Межрайонная инспекция ФНС России № 6 по Алтайскому краю;
179;173;2208;2208 - Межрайонная инспекция ФНС России № 4 по Алтайскому краю;
180;173;2209;2209 - Межрайонная инспекция ФНС России № 12 по Алтайскому краю;
181;173;2210;2210 - Межрайонная инспекция ФНС России № 9 по Алтайскому краю;
182;173;2217;2217 - Межрайонная инспекция ФНС России № 17 по Алтайскому краю;
183;173;2223;2223 - Межрайонная инспекция ФНС России № 14 по Алтайскому краю;
184;173;2224;2224 - Инспекция ФНС России по Октябрьскому району г. Барнаула;
185;173;2225;2225 - Межрайонная инспекция ФНС России № 15 по Алтайскому краю;
186;173;2235;2235 - Межрайонная инспекция ФНС России № 8 по Алтайскому краю;
187;173;2261;2261 - Межрайонная инспекция ФНС России № 7 по Алтайскому краю;
188;0;23;Краснодарский край;
189;188;2300;2300 - Управление ФНС России по Краснодарскому краю;
190;188;2301;2301 - Инспекция ФНС России по городу-курорту Анапа Краснодарского края;
191;188;2304;2304 - Инспекция ФНС России по городу-курорту Геленджику Краснодарского края;
192;188;2307;2307 - Межрайонная инспекция ФНС России № 19 по Краснодарскому краю;
193;188;2308;2308 - Инспекция ФНС России №1 по г. Краснодару;
194;188;2309;2309 - Инспекция ФНС России №3 по г. Краснодару;
195;188;2310;2310 - Инспекция ФНС России №2 по г. Краснодару;
196;188;2311;2311 - Инспекция ФНС России №4 по г. Краснодару;
197;188;2312;2312 - Инспекция ФНС России №5 по г. Краснодару;
198;188;2315;2315 - Инспекция ФНС России по г. Новороссийску Краснодарского края;
199;188;2348;2348 - Инспекция ФНС России по Северскому району Краснодарского края;
200;188;2352;2352 - Инспекция ФНС России по Темрюкскому району Краснодарского края;
201;188;2360;2360 - Межрайонная инспекция ФНС России № 1 по Краснодарскому краю;
202;188;2361;2361 - Межрайонная инспекция ФНС России № 2 по Краснодарскому краю;
203;188;2363;2363 - Межрайонная инспекция ФНС России № 4 по Краснодарскому краю;
204;188;2364;2364 - Межрайонная инспекция ФНС России № 5 по Краснодарскому краю;
205;188;2365;2365 - Межрайонная инспекция ФНС России № 6 по Краснодарскому краю;
206;188;2366;2366 - Межрайонная инспекция ФНС России № 7 по Краснодарскому краю;
207;188;2367;2367 - Межрайонная инспекция ФНС России № 8 по Краснодарскому краю;
208;188;2368;2368 - Межрайонная инспекция ФНС России №9 по Краснодарскому краю;
209;188;2369;2369 - Межрайонная инспекция ФНС России № 10 по Краснодарскому краю;
210;188;2370;2370 - Межрайонная инспекция ФНС России № 11 по Краснодарскому краю;
211;188;2371;2371 - Межрайонная инспекция ФНС России № 12 по Краснодарскому краю;
212;188;2372;2372 - Межрайонная инспекция ФНС России № 13 по Краснодарскому краю;
213;188;2373;2373 - Межрайонная инспекция ФНС России № 14 по Краснодарскому краю;
214;188;2375;2375 - Межрайонная инспекция ФНС России № 16 по Краснодарскому краю;
215;188;2376;2376 - Межрайонная инспекция ФНС России № 17 по Краснодарскому краю;
216;188;2377;2377 - Межрайонная инспекция ФНС России № 18 по Краснодарскому краю;
217;0;24;Красноярский край;
218;217;2400;2400 - Управление ФНС России по Красноярскому краю;
219;217;2411;2411 - Межрайонная инспекция ФНС России № 17 по Красноярскому краю;
220;217;2443;2443 - Межрайонная инспекция ФНС России № 4 по Красноярскому краю;
221;217;2448;2448 - Межрайонная инспекция ФНС России № 7 по Красноярскому краю;
222;217;2450;2450 - Межрайонная инспекция ФНС России № 8 по Красноярскому краю;
223;217;2452;2452 - Межрайонная инспекция ФНС России № 26 по Красноярскому краю;
224;217;2454;2454 - Межрайонная инспекция ФНС России № 9 по Красноярскому краю;
225;217;2455;2455 - Межрайонная инспекция ФНС России № 10 по Красноярскому краю;
226;217;2457;2457 - Межрайонная инспекция ФНС России № 25 по Красноярскому краю;
227;217;2459;2459 - Межрайонная инспекция ФНС России № 12 по Красноярскому краю;
228;217;2460;2460 - Инспекция ФНС России по Железнодорожному району г.Красноярска;
229;217;2461;2461 - Межрайонная инспекция ФНС России № 24 по Красноярскому краю;
230;217;2463;2463 - Инспекция ФНС России по Октябрьскому району г.Красноярска;
231;217;2464;2464 - Межрайонная инспекция ФНС России № 22 по Красноярскому краю;
232;217;2465;2465 - Инспекция ФНС России по Советскому району г.Красноярска;
233;217;2466;2466 - Инспекция ФНС России по Центральному району г.Красноярска;
234;217;2468;2468 - Межрайонная инспекция ФНС России № 23 по Красноярскому краю;
235;0;25;Приморский край;
236;235;2500;2500 - Управление ФНС России по Приморскому краю;
237;235;2502;2502 - Межрайонная инспекция ФНС России № 10 по Приморскому краю;
238;235;2508;2508 - Межрайонная инспекция ФНС России № 16 по Приморскому краю;
239;235;2511;2511 - Межрайонная инспекция ФНС России №9 по Приморскому краю;
240;235;2536;2536 - Межрайонная инспекция ФНС России № 15 по Приморскому краю;
241;235;2540;2540 - Межрайонная инспекция ФНС России № 14 по Приморскому краю;
242;235;2542;2542 - Межрайонная инспекция ФНС России № 13 по Приморскому краю;
243;235;2543;2543 - Межрайонная инспекция ФНС России № 12 по Приморскому краю;
244;0;26;Ставропольский край;
245;244;2600;2600 - Управление ФНС России по Ставропольскому краю;
246;244;2625;2625 - Инспекция ФНС России по г. Георгиевску Ставропольского края;
247;244;2628;2628 - Инспекция ФНС России по г. Кисловодску Ставропольского края;
248;244;2632;2632 - Инспекция ФНС России по г. Пятигорску Ставропольского края;
249;244;2634;2634 - Инспекция ФНС России по Ленинскому району г. Ставрополя;
250;244;2635;2635 - Межрайонная инспекция ФНС России № 12 по Ставропольскому краю;
251;244;2641;2641 - Межрайонная инспекция ФНС России № 1 по Ставропольскому краю;
252;244;2643;2643 - Межрайонная инспекция ФНС России № 3 по Ставропольскому краю;
253;244;2644;2644 - Межрайонная инспекция ФНС России № 4 по Ставропольскому краю;
254;244;2645;2645 - Межрайонная инспекция ФНС России № 5 по Ставропольскому краю;
255;244;2646;2646 - Межрайонная инспекция ФНС России № 6 по Ставропольскому краю;
256;244;2648;2648 - Межрайонная инспекция ФНС России № 8 по Ставропольскому краю;
257;244;2649;2649 - Межрайонная инспекция ФНС России № 9 по Ставропольскому краю;
258;244;2650;2650 - Межрайонная инспекция ФНС России № 10 по Ставропольскому краю;
259;244;2651;2651 - Межрайонная инспекция ФНС России № 11 по Ставропольскому краю;
260;244;2654;2654 - Межрайонная инспекция ФНС России № 14 по Ставропольскому краю;
261;0;27;Хабаровский край;
262;261;2700;2700 - Управление ФНС России по Хабаровскому краю;
263;261;2703;2703 - Инспекция ФНС России по г.Комсомольску-на-Амуре Хабаровского края;
264;261;2705;2705 - Межрайонная инспекция ФНС России № 1 по Хабаровскому краю;
265;261;2709;2709 - Межрайонная инспекция ФНС России № 5 по Хабаровскому краю;
266;261;2720;2720 - Межрайонная инспекция ФНС России № 3 по Хабаровскому краю;
267;261;2721;2721 - Инспекция ФНС России по Центральному району г.Хабаровска;
268;261;2722;2722 - Межрайонная инспекция ФНС России № 6 по Хабаровскому краю;
269;261;2723;2723 - Инспекция ФНС России по Индустриальному району г.Хабаровска;
270;261;2724;2724 - Инспекция ФНС России по Железнодорожному району г.Хабаровска;
271;261;2728;2728 - Межрайонная инспекция ФНС России № 8 по Хабаровскому краю;
272;0;28;Амурская область;
273;272;2800;2800 - Управление ФНС России по Амурской области;
274;272;2801;2801 - Межрайонная инспекция ФНС России № 1 по Амурской области;
275;272;2804;2804 - Межрайонная инспекция ФНС России № 3 по Амурской области;
276;272;2807;2807 - Межрайонная инспекция ФНС России № 5 по Амурской области;
277;272;2808;2808 - Межрайонная инспекция ФНС России № 7 по Амурской области;
278;272;2813;2813 - Межрайонная инспекция ФНС России № 2 по Амурской области;
279;272;2815;2815 - Межрайонная инспекция ФНС России № 4 по Амурской области;
280;272;2827;2827 - Межрайонная инспекция ФНС России № 6 по Амурской области;
281;0;29;Архангельская область;
282;281;2900;2900 - Управление ФНС России по Архангельской области и Ненецкому автономному округу;
283;281;2901;2901 - Инспекция ФНС России по г.Архангельску;
284;281;2903;2903 - Межрайонная инспекция ФНС России №3 по Архангельской области и Ненецкому автономному округу;
285;281;2904;2904 - Межрайонная инспекция ФНС России №1 по Архангельской области и Ненецкому автономному округу;
286;281;2907;2907 - Межрайонная инспекция ФНС России №8 по Архангельской области и Ненецкому автономному округу;
287;281;2918;2918 - Межрайонная инспекция ФНС России №5 по Архангельской области и Ненецкому автономному округу;
288;281;2920;2920 - Межрайонная инспекция ФНС России №6 по Архангельской области и Ненецкому автономному округу;
289;281;2932;2932 - Межрайонная инспекция ФНС России № 9 по Архангельской области и Ненецкому автономному округу;
290;281;2983;2983 - Межрайонная инспекция ФНС России № 4 по Архангельской области и Ненецкому автономному округу;
291;0;30;Астраханская область;
292;291;3000;3000 - Управление ФНС России по Астраханской области;
293;291;3015;3015 - Инспекция ФНС России по Кировскому району г.Астрахани;
294;291;3019;3019 - Межрайонная инспекция ФНС России № 1 по Астраханской области;
295;291;3022;3022 - Межрайонная инспекция ФНС России № 4 по Астраханской области;
296;291;3023;3023 - Межрайонная инспекция ФНС России № 5 по Астраханской области;
297;291;3025;3025 - Межрайонная инспекция ФНС России № 6 по Астраханской области;
298;0;31;Белгородская область;
299;298;3100;3100 - Управление ФНС России по Белгородской области;
300;298;3114;3114 - Межрайонная инспекция ФНС России №6 по Белгородской области;
301;298;3116;3116 - Межрайонная инспекция ФНС России №5 по Белгородской области;
302;298;3120;3120 - Межрайонная инспекция ФНС России №7 по Белгородской области;
303;298;3122;3122 - Межрайонная инспекция ФНС России №1 по Белгородской области;
304;298;3123;3123 - Инспекция ФНС России по г.Белгороду;
305;298;3126;3126 - Межрайонная инспекция ФНС России №3 по Белгородской области;
306;298;3127;3127 - Межрайонная инспекция ФНС России №8 по Белгородской области;
307;298;3128;3128 - Межрайонная инспекция ФНС России №4 по Белгородской области;
308;298;3130;3130 - Межрайонная инспекция ФНС России №2 по Белгородской области;
309;0;32;Белгородская область;
310;309;3200;3200 - Управление ФНС России по Брянской области;
311;309;3241;3241 - Межрайонная инспекция ФНС России № 1 по Брянской области;
312;309;3245;3245 - Межрайонная инспекция ФНС России № 5 по Брянской области;
313;309;3252;3252 - Межрайонная инспекция ФНС России № 7 по Брянской области;
314;309;3253;3253 - Межрайонная инспекция ФНС России № 8 по Брянской области;
315;309;3256;3256 - Межрайонная инспекция ФНС России № 10 по Брянской области;
316;309;3257;3257 - Инспекция ФНС России по г. Брянску;
317;0;33;Владимирская область;
318;317;3300;3300 - Управление ФНС России по Владимирской области;
319;317;3304;3304 - Межрайонная инспекция ФНС России № 1 по Владимирской области;
320;317;3316;3316 - Межрайонная инспекция ФНС России № 11 по Владимирской области;
321;317;3326;3326 - Межрайонная инспекция ФНС России № 3 по Владимирской области;
322;317;3327;3327 - Межрайонная инспекция ФНС России № 12 по Владимирской области;
323;317;3328;3328 - Инспекция ФНС России по Октябрьскому району г.Владимира;
324;317;3332;3332 - Межрайонная инспекция ФНС России № 2 по Владимирской области;
325;317;3334;3334 - Межрайонная инспекция ФНС России № 4 по Владимирской области;
326;317;3339;3339 - Межрайонная инспекция ФНС России № 9 по Владимирской области;
327;317;3340;3340 - Межрайонная инспекция ФНС России № 10 по Владимирской области;
328;0;34;Волгоградская область;
329;328;3400;3400 - Управление ФНС России по Волгоградской области;
330;328;3435;3435 - Инспекция ФНС России по г.Волжскому Волгоградской области;
331;328;3443;3443 - Инспекция ФНС России по Дзержинскому району г.Волгограда;
332;328;3444;3444 - Инспекция ФНС России по Центральному району г.Волгограда;
333;328;3452;3452 - Межрайонная инспекция ФНС России №2 по Волгоградской области;
334;328;3453;3453 - Межрайонная инспекция ФНС России №3 по Волгоградской области;
335;328;3454;3454 - Межрайонная инспекция ФНС России №4 по Волгоградской области;
336;328;3455;3455 - Межрайонная инспекция ФНС России №5 по Волгоградской области;
337;328;3456;3456 - Межрайонная инспекция ФНС России №6 по Волгоградской области;
338;328;3457;3457 - Межрайонная инспекция ФНС России №7 по Волгоградской области;
339;328;3458;3458 - Межрайонная инспекция ФНС России №8 по Волгоградской области;
340;328;3459;3459 - Межрайонная инспекция ФНС России №9 по Волгоградской области;
341;328;3460;3460 - Межрайонная инспекция ФНС России №10 по Волгоградской области;
342;328;3461;3461 - Межрайонная инспекция ФНС России №11 по Волгоградской области;
343;0;35;Вологодская область;
344;343;3500;3500 - Управление ФНС России по Вологодской области;
345;343;3525;3525 - Межрайонная инспекция ФНС России № 11 по Вологодской области;
346;343;3528;3528 - Межрайонная инспекция ФНС России № 12 по Вологодской области;
347;343;3529;3529 - Межрайонная инспекция ФНС России № 1 по Вологодской области;
348;343;3532;3532 - Межрайонная инспекция ФНС России № 4 по Вологодской области;
349;343;3533;3533 - Межрайонная инспекция ФНС России № 5 по Вологодской области;
350;343;3535;3535 - Межрайонная инспекция ФНС России № 7 по Вологодской области;
351;343;3536;3536 - Межрайонная инспекция ФНС России № 8 по Вологодской области;
352;343;3537;3537 - Межрайонная инспекция ФНС России № 9 по Вологодской области;
353;343;3538;3538 - Межрайонная инспекция ФНС России № 10 по Вологодской области;
354;0;36;Воронежская область;
355; 354;3600;3600 - Управление ФНС России по Воронежской области;
356; 354;3604;3604 - Межрайонная инспекция ФНС России № 3 по Воронежской области;
357; 354;3652;3652 - Межрайонная инспекция ФНС России № 14 по Воронежской области;
358; 354;3662;3662 - Инспекция ФНС России по Коминтерновскому району г. Воронежа;
359; 354;3663;3663 - Межрайонная инспекция ФНС России № 17 по Воронежской области;
360; 354;3665;3665 - Межрайонная инспекция ФНС России № 16 по Воронежской области;
